unique_id,state,plant_name,utility_name,utility_id,county_code,county_name,latitude,longitude,fuel_type,nameplate_capacity,generation_mwh,emissions_tons
3579,ID,Tamarack Energy Partnership,Tamarack Energy Partners,18461,3,Adams,44.954853,-116.387134,BIOMASS,6,21860,0
3490,ID,Double A Digester,AgPower Jerome LLC,56753,53,Jerome,42.853942,-114.471911,BIOMASS,5,15495,0
3563,ID,Rock Creek Dairy,New Energy One LLC,58098,83,Twin Falls,42.500278,-114.615,BIOMASS,3,9526,0
3498,ID,Fighting Creek LFGTE Plant,Kootenai Electric Cooperative Inc,57272,55,Kootenai,47.531667,-116.93,BIOMASS,3,15424,0
3474,ID,Cargill B6 Biofactory,"Pico Energy, LLC",60524,47,Gooding,42.7167,-114.6167,BIOMASS,2,14019,0
3519,ID,"Kettle Butte Digester, LLC","Kettle Butte Digester, LLC",62697,51,JEFFERSON,43.631944,-112.279722,BIOMASS,2,6926,0
3461,ID,Big Sky Dairy Digester,DF-AP #1 LLC,56718,47,Gooding,42.8656,-114.7914,BIOMASS,2,9513,0
3457,ID,Bannock County LFG to Energy,Bannock County Landfill,59239,5,Bannock,42.787778,-112.365556,BIOMASS,3,8944,0
3538,ID,Milner Butte LFGE,Southern Idaho Solid Waste,63439,31,Cassia,42.466911,-114.004567,BIOMASS,3,16303,0
3467,ID,Brownlee,Idaho Power Co,9191,87,Washington,44.8367,-116.8975,HYDRO,675,2538737,
3569,ID,Salmon Diesel,Idaho Power Co,9191,59,Lemhi,45.183368,-113.885307,OIL,5,33,31
3586,ID,UAMPS Carbon Free Power Plant,Utah Associated Mun Power Sys,40575,19,Bonneville,43.519585,-112.046184,NUCLEAR,600,,
3492,ID,Dworshak,USACE Northwestern Division,19400,35,Clearwater,46.5143,-116.2977,HYDRO,465,1702262,
3472,ID,Cabinet Gorge,Avista Corp,20169,17,Bonner,48.084444,-116.053056,HYDRO,265,991068,
3553,ID,Palisades Dam,U S Bureau of Reclamation,2518,19,Bonneville,43.334849,-111.205752,HYDRO,176,758275,
3503,ID,Goshen Phase II,AE Power Services LLC,55963,19,Bonneville,43.467057,-111.836381,WIND,125,359399,
3536,ID,Meadow Creek Project Company,Ridgeline Energy LLC,57075,19,Bonneville,43.524429,-111.803921,WIND,120,332959,
3531,ID,Lucky Peak Power Plant Project,Boise-Kuna Irrigation District,1932,1,Ada,43.528,-116.0583,HYDRO,101,363871,
3451,ID,American Falls,Idaho Power Co,9191,77,Power,42.7778,-112.8764,HYDRO,92,382537,
3471,ID,C J Strike,Idaho Power Co,9191,73,Owyhee,42.944869,-115.977858,HYDRO,83,495712,
3505,ID,Grand View Solar Two,"Grand View PV Solar Two, LLC",59806,39,Elmore,42.989614,-116.093431,SOLAR,80,180168,
3566,ID,Rockland Wind Farm,Ridgeline Energy LLC,57075,77,Power,42.674722,-112.901944,WIND,79,247583,
3465,ID,Bliss,Idaho Power Co,9191,47,Gooding,42.913786,-115.070986,HYDRO,75,388381,
3470,ID,BYUI Central Energy Facility,Brigham Young Univ Idaho,59251,65,Madison,43.816944,-111.785833,GAS,6,39339,11839
3449,ID,Amalgamated Sugar LLC Nampa,Amalgamated Sugar Co-Nampa,24206,27,Canyon,43.6058,-116.5753,GAS,9,37075,12192
3592,ID,Wolverine Creek,Invenergy Services LLC,49893,19,Bonneville,43.4195,-111.8294,WIND,65,163896,
3530,ID,Lower Salmon,Idaho Power Co,9191,47,Gooding,42.841608,-114.903611,HYDRO,60,244930,
3540,ID,Milner Hydro,Idaho Power Co,9191,31,Cassia,42.526786,-114.036889,HYDRO,60,157221,
3511,ID,"Horse Butte Wind I, LLC",Utah Associated Mun Power Sys,40575,19,Bonneville,43.386389,-111.726389,WIND,58,162640,
3584,ID,Twin Falls (ID),Idaho Power Co,9191,83,Twin Falls,42.5892,-114.3553,HYDRO,53,147630,
3450,ID,Amalgamated Sugar Twin Falls,The Amalgamated Sugar Co,450,83,Twin Falls,42.5328,-114.4328,GAS,10,52238,22102
3483,ID,Clearwater Paper IPP Lewiston,Clearwater Paper Corporation,56225,69,Nez Perce,46.423056,-116.976389,BIOMASS,114,412952,22432
3448,ID,Albeni Falls,USACE Northwestern Division,19400,17,Bonner,48.180245,-116.99859,HYDRO,42,182794,
3510,ID,High Mesa,"High Mesa Energy, LLC",57396,83,Twin Falls,42.88,-115.036667,WIND,40,92795,
3513,ID,ID Solar,"Sustainable Power Group, LLC",58661,1,Ada,43.444,-116.333,SOLAR,40,94128,
3454,ID,Anderson Ranch,U S Bureau of Reclamation,2518,39,Elmore,43.357066,-115.451517,HYDRO,40,126064,
3575,ID,Smith Falls Hydro Project,"Smith Creek Hydro, LLC",60900,21,Boundary,48.959547,-116.557375,HYDRO,38,50328,
3560,ID,Raft River Geothermal Power Plant,US Geothermal Inc.,50147,31,Cassia,42.099417,-113.38245,GEOTHERMAL,36,95614,0
3504,ID,Grace,PacifiCorp,14354,29,Caribou,42.53675,-111.793967,HYDRO,33,80378,
3550,ID,Oneida,PacifiCorp,14354,41,Franklin,42.267774,-111.748531,HYDRO,30,51274,
3541,ID,Minidoka,U S Bureau of Reclamation,2518,67,Minidoka,42.669899,-113.483175,HYDRO,28,39952,
3561,ID,Rathdrum Combustion Turbine Project,Avista Corp,20169,55,Kootenai,47.80427,-116.867312,GAS,166,176180,100418
3578,ID,Swan Falls,Idaho Power Co,9191,1,Ada,43.2435,-116.3791,HYDRO,25,134329,
3501,ID,Gem State,City of Idaho Falls - (ID),9187,19,Bonneville,43.420221,-112.101852,HYDRO,23,130683,
3585,ID,Two Ponds Windfarm,Aegis Renewables LLC,57337,39,Elmore,43.033781,-115.482592,WIND,23,50458,
3567,ID,Ryegrass Windfarm,Aegis Renewables LLC,57337,39,Elmore,43.037147,-115.439731,WIND,23,52259,
3533,ID,Mainline Windfarm,Aegis Renewables LLC,57337,39,Elmore,43.04835,-115.412886,WIND,23,55289,
3506,ID,Hammett Hill Windfarm,Aegis Renewables LLC,57337,39,Elmore,43.006133,-115.463289,WIND,23,51738,
3488,ID,Desert Meadow Windfarm,Aegis Renewables LLC,57337,39,Elmore,43.056622,-115.452025,WIND,23,56858,
3485,ID,Cold Springs Windfarm,Aegis Renewables LLC,57337,39,Elmore,43.028056,-115.400469,WIND,23,50137,
3463,ID,Black Canyon,U S Bureau of Reclamation,2518,45,Gem,43.930462,-116.437172,HYDRO,23,54133,
3558,ID,Power County Wind Park North,Power County Wind Park North LLC,57069,77,Power,42.738889,-112.748611,WIND,23,65015,
3559,ID,Power County Wind Park South,Power County Wind Park South LLC,57068,77,Power,42.703333,-112.757778,WIND,23,57102,
3473,ID,Camp Reed,Idaho Wind Partners 1 LLC,56592,39,Elmore,42.811944,-115.048889,WIND,23,65322,
3571,ID,Sawtooth Wind Project,Idaho Winds LLC,57041,39,Elmore,42.982222,-115.393333,WIND,22,52110,
3468,ID,Burley Butte Windpark,Idaho Wind Partners 1 LLC,56592,31,Cassia,42.490341,-113.926605,WIND,21,56106,
3593,ID,Yahoo Creek,Idaho Wind Partners 1 LLC,56592,83,Twin Falls,42.770833,-114.988611,WIND,21,62906,
3570,ID,Salmon Falls Wind Park,Idaho Wind Partners 1 LLC,56592,83,Twin Falls,42.681944,-114.989167,WIND,21,60455,
3554,ID,Payne's Ferry,Idaho Wind Partners 1 LLC,56592,83,Twin Falls,42.825278,-115.010833,WIND,21,61653,
3544,ID,Mountain Home,"Hot Springs Windfarm, LLC",55891,39,Elmore,43.0272,-115.4656,WIND,21,37139,
3459,ID,Bennett Creek Windfarm LLC - Mountain Home,Bennett Creek Windfarm LLC,55890,39,Elmore,43.0536,-115.4803,WIND,21,39824,
3518,ID,"Jackpot Solar West, LLC","Alternative Power Development Northwest, LLC",60526,83,Twin Falls,42.206,-114.646,SOLAR,20,,
3517,ID,"Jackpot Solar South, LLC","Alternative Power Development Northwest, LLC",60526,83,Twin Falls,42.206,-114.646,SOLAR,20,,
3516,ID,"Jackpot Solar North, LLC","Alternative Power Development Northwest, LLC",60526,83,Twin Falls,42.206,-114.646,SOLAR,20,,
3515,ID,"Jackpot Solar East, LLC","Alternative Power Development Northwest, LLC",60526,83,Twin Falls,42.206,-114.646,SOLAR,20,,
3476,ID,"Carter Solar One, LLC","Alternative Power Development Northwest, LLC",60526,83,Twin Falls,42.206,-114.646,SOLAR,20,,
3573,ID,Simcoe Solar,Simcoe Solar,60448,39,Elmore,43.288439,-115.955371,SOLAR,20,48338,
3453,ID,American Falls Solar II,"American Falls Solar II, LLC",59758,77,Power,42.824,-112.752,SOLAR,20,44078,
3452,ID,American Falls Solar,American Falls Solar LLC,59757,77,Power,42.824,-112.752,SOLAR,20,43789,
3551,ID,Orchard Ranch Solar,"Orchard Ranch Solar, LLC",59756,1,Ada,43.467,-116.285,SOLAR,20,48438,
3547,ID,Murphy Flat Solar,"Murphy Flat Power, LLC",59755,73,Owyhee,43.213,-116.439,SOLAR,20,46442,
3546,ID,"Mt. Home Solar 1, LLC","Mt. Home Solar 1, LLC",59469,39,Elmore,43.129,-115.752,SOLAR,20,50022,
3494,ID,Evander Andrews Power Complex,Idaho Power Co,9191,39,Elmore,43.179176,-115.734315,GAS,271,294755,191212
3460,ID,Bennett Mountain Power Project,Idaho Power Co,9191,39,Elmore,43.147153,-115.666637,GAS,393,317878,204310
3539,ID,Milner Dam Wind Park LLC,Idaho Wind Partners 1 LLC,56592,31,Cassia,42.460629,-114.017297,WIND,20,45845,
3478,ID,Cassia Gulch,"Cassia Gulch Wind Park, LLC",56157,83,Twin Falls,42.8744,-115.0172,WIND,19,40035,
3589,ID,Upper Salmon A,Idaho Power Co,9191,83,Twin Falls,42.767422,-114.924692,HYDRO,18,108134,
3583,ID,Tuana Springs,"Tuana Springs Energy, LLC",56475,83,Twin Falls,42.8925,-115.0164,WIND,17,30104,
3590,ID,Upper Salmon B,Idaho Power Co,9191,83,Twin Falls,42.766397,-114.908236,HYDRO,17,108134,
3572,ID,Shoshone Falls,Idaho Power Co,9191,53,Jerome,42.5975,-114.4033,HYDRO,16,22003,
3455,ID,Arrowrock Hydroelectric Project,Boise-Kuna Irrigation District,1932,39,Elmore,43.595,-115.9233,HYDRO,15,59677,
3557,ID,Post Falls,Avista Corp,20169,55,Kootenai,47.703333,-116.953889,HYDRO,15,68660,
3576,ID,Soda,PacifiCorp,14354,29,Caribou,42.64455,-111.696689,HYDRO,15,20509,
3552,ID,Oregon Trail Wind Park,Idaho Wind Partners 1 LLC,56592,83,Twin Falls,42.840556,-114.989722,WIND,14,36487,
3527,ID,Lower Malad,Idaho Power Co,9191,47,Gooding,42.865783,-114.906172,HYDRO,14,97659,
3521,ID,Langley Gulch Power Plant,Idaho Power Co,9191,75,Payette,43.904444,-116.819722,GAS,319,1501424,620932
3477,ID,Cascade Dam,Idaho Power Co,9191,85,Valley,44.5256,-116.0483,HYDRO,12,36596,
3581,ID,Thousand Springs Wind Park,Idaho Wind Partners 1 LLC,56592,83,Twin Falls,42.870278,-114.967778,WIND,12,30706,
3502,ID,Golden Valley Wind Park LLC,Idaho Wind Partners 1 LLC,56592,31,Cassia,42.436804,-113.925536,WIND,12,30219,
3562,ID,"Rathdrum Power, LLC","Rathdrum Operating Services Co., Inc.",15708,55,Kootenai,47.7858,-116.9203,GAS,302,1801369,752656
3500,ID,Fossil Gulch,Greenbacker Renewable Energy Corporation,60025,47,Gooding,42.858056,-114.949444,WIND,11,24534,
3582,ID,Tuana Gulch Wind Park,Idaho Wind Partners 1 LLC,56592,83,Twin Falls,42.836854,-114.969342,WIND,11,28916,
3555,ID,Pilgrim Stage Wind Park,Idaho Wind Partners 1 LLC,56592,83,Twin Falls,42.7975,-114.998611,WIND,11,31676,
3479,ID,Cassia Wind,"Cassia Wind Farm, LLC",56158,83,Twin Falls,42.8444,-115.0369,WIND,11,18646,
3469,ID,Bypass,North Side Energy Company,60851,53,Jerome,42.560876,-114.057461,HYDRO,10,25820,
3512,ID,Horseshoe Bend Hydroelectric Co,Horseshoe Bend Hydroelectric Co,8862,15,Boise,43.904085,-116.244193,HYDRO,9,37422,
3532,ID,Magic Dam Hydroelectric Project,"Wood Hydro, LLC",62045,13,Blaine,43.2547,-114.3569,HYDRO,9,27739,
3495,ID,Falls River Hydro,Marysville Hydro Partners,11782,43,Fremont,44.0597,-111.3535,HYDRO,9,47835,
3580,ID,Thousand Springs,Idaho Power Co,9191,47,Gooding,42.740542,-114.836722,HYDRO,9,56953,
3568,ID,S E Hazelton A,North Side Energy Company,60851,53,Jerome,42.586701,-114.067537,HYDRO,8,23073,
3591,ID,Wilson Lake Hydroelectric Project,Hazelton/Wilson Joint Venture,8365,53,Jerome,42.628889,-114.174722,HYDRO,8,25457,
3587,ID,Upper Malad,Idaho Power Co,9191,47,Gooding,42.864267,-114.885542,HYDRO,8,50853,
3577,ID,South Forks Hydro,South Forks Joint Venture,17627,83,Twin Falls,42.4937,-114.3102,HYDRO,8,26418,
3588,ID,Upper Power Plant,City of Idaho Falls - (ID),9187,19,Bonneville,43.552695,-112.050953,HYDRO,8,50598,
3528,ID,Lower No 1,City of Idaho Falls - (ID),9187,19,Bonneville,43.468679,-112.062499,HYDRO,8,42778,
3481,ID,City Power Plant,City of Idaho Falls - (ID),9187,19,Bonneville,43.491398,-112.04541,HYDRO,8,46722,
3507,ID,Hazelton B Hydro,Hazelton/Wilson Joint Venture,8365,53,Jerome,42.6051,-114.093,HYDRO,8,22635,
3486,ID,Cove,PacifiCorp,14354,29,Caribou,42.514444,-111.793055,HYDRO,8,,
3497,ID,Felt,Fall River Rural Elec Coop Inc,6169,81,Teton,43.913476,-111.283319,HYDRO,7,29412,
3456,ID,Ashton,PacifiCorp,14354,43,Fremont,44.07863,-111.497326,HYDRO,7,39649,
3489,ID,Dietrich Drop,BP Hydro Associates,42806,63,Lincoln,42.836046,-114.267952,HYDRO,5,17756,
3514,ID,Island Park,Fall River Rural Elec Coop Inc,6169,43,Fremont,44.418293,-111.395971,HYDRO,5,13513,
3466,ID,Boise R Diversion,U S Bureau of Reclamation,2518,1,Ada,43.537685,-116.093756,HYDRO,5,8729,
3458,ID,Barber Dam,Fulcrum Inc,6830,1,Ada,43.561001,-116.121269,HYDRO,4,13080,
3545,ID,Moyie Springs,City of Bonners Ferry,1956,21,Boundary,48.7339,-116.1752,HYDRO,4,21763,
3480,ID,Chester Diversion Hydroelectric Project,Fall River Rural Elec Coop Inc,6169,43,Fremont,44.018333,-111.583611,HYDRO,4,7551,
3491,ID,Dry Creek Project,Dry Creek LLC,5385,23,Butte,44.027444,-112.719439,HYDRO,4,10341,
3574,ID,Simplot Leasing Don Plant,Simplot Leasing Corp,17191,5,Bannock,42.908412,-112.52944,OTHF,16,65655,
3542,ID,Mink Creek Hydro,Mink Creek Hydro Entity,6288,41,Franklin,42.260844,-111.665589,HYDRO,3,10281,
3529,ID,Lower No 2,City of Idaho Falls - (ID),9187,19,Bonneville,43.468398,-112.062602,HYDRO,3,8602,
3526,ID,Low Line Rapids,BP Hydro Associates,42806,83,Twin Falls,42.47711,-114.380118,HYDRO,3,1866,
3525,ID,Little Wood Hydro Project,Littlewood Irrigation District,11082,13,Blaine,43.425228,-114.025597,HYDRO,3,8214,
3493,ID,El Dorado Hydro Elk Creek,"Enel Green Power NA, Inc.",59380,49,Idaho,45.217784,-116.31577,HYDRO,3,4518,
3462,ID,Birch Creek Power,Birch Power Co,1751,33,Clark,44.027444,-112.719439,HYDRO,3,13011,
3482,ID,Clear Lake,Idaho Power Co,9191,47,Gooding,42.66701,-114.78012,HYDRO,3,17272,
3523,ID,Lateral 10 Ventures,Lateral 10 Ventures,10723,83,Twin Falls,42.647376,-114.89031,HYDRO,2,,
3487,ID,Crystal Springs,Crystal Springs Hydro Elec LP,3490,83,Twin Falls,42.622513,-114.50093,HYDRO,2,11923,
3564,ID,Rock Creek I,Shorock Hydro Inc,17150,83,Twin Falls,42.632483,-114.538769,HYDRO,2,9310,
3484,ID,Clif Bar Bakery of Twin Falls,Borrego Solar Systems Inc,57449,83,Twin Falls,42.540968,-114.412523,SOLAR,2,1436,
3565,ID,Rock Creek II,BP Hydro Associates,42806,83,Twin Falls,42.620724,-114.531489,HYDRO,2,1028,
3509,ID,Hidden Hollow Energy,Hidden Hollow Energy LLC,57189,1,Ada,43.697222,-116.271389,BIOMASS,3,,
3522,ID,Last Chance,PacifiCorp,14354,29,Caribou,42.603349,-111.705304,HYDRO,2,4695,
3543,ID,Mora Drop Hydroelectric Project,Boise-Kuna Irrigation District,1932,1,Ada,43.460012,-116.47254,HYDRO,2,4545,
3535,ID,Marsh Valley Development,Marsh Valley Development Inc,11716,5,Bannock,42.625972,-112.149344,HYDRO,2,7669,
3475,ID,Cargill Dry Creek Biofactory,"AgPower DCD, LLC",58992,83,Twin Falls,42.424937,-114.229225,BIOMASS,2,,
3524,ID,Little Mac Project,Little Mac Power Company,54696,83,Twin Falls,42.629637,-114.66162,HYDRO,2,5821,
3537,ID,Mile 28 Water Power Project,"Wood Hydro, LLC",62045,53,Jerome,42.740139,-114.161173,HYDRO,1,898,
3548,ID,North Gooding Main Hydro,North Gooding Main Hydro LLC,61305,47,Gooding,43.0451,-114.5588,HYDRO,1,4793,
3520,ID,Koyle Ranch Hydroelectric Project,Koyle Hydro Inc,10363,47,Gooding,42.945664,-114.795698,HYDRO,1,3926,
3464,ID,Blind Canyon Hydro,Blind Canyon Aqua Ranch Inc,1851,47,Gooding,42.69984,-114.822603,HYDRO,1,1485,
3508,ID,Head of U Canal Hydro Project,North Side Energy Company,60851,53,Jerome,42.7628,-114.3958,HYDRO,1,4436,
3534,ID,Marco Ranch,Marco Power Inc,15286,53,Jerome,42.636558,-114.557764,HYDRO,1,2929,
3499,ID,Ford Hydro LP,Ford Hydro Ltd Partnership,6527,35,Clearwater,46.383828,-115.949338,HYDRO,1,3519,
3496,ID,Fargo Drop,Riverside Investments LLC,58372,27,Canyon,43.625,-116.899722,HYDRO,1,3757,
3549,ID,Notch Butte Hydro,Notch Butte Hydro Co Inc,22696,63,Lincoln,42.954384,-114.462563,HYDRO,1,4367,
3316,IA,Maquoketa 2,City of Maquoketa - (IA),11611,97,Jackson,42.07,-90.66,OIL,8,-233,0
3299,IA,Lake Mills Gas Recovery,WM Renewable Energy LLC,54842,189,Winnebago,43.3864,-93.5589,BIOMASS,5,16940,0
3159,IA,AgriReNew,AgriReNew,58986,163,Scott,41.691944,-90.866389,BIOMASS,1,4153,0
3322,IA,Metro Methane Recovery Facility,WM Renewable Energy LLC,54842,153,Polk,41.598889,-93.355,BIOMASS,13,86015,0
3379,IA,Rockford,City of Rockford- (IA),16211,67,Floyd,43.0489,-92.9468,OIL,3,1,1
3433,IA,West Diesel Generation Unit,City of Pocahontas - (IA),15180,151,Pocahontas,42.730291,-94.664394,OIL,4,1,1
3179,IA,Alliant SBD 9901 Wells Fargo,Industrial Energy Applications Inc,361,113,Linn,41.9244,-91.63852,OIL,1,2,2
3402,IA,Stuart (IA),City of Stuart - (IA),18231,77,Guthrie,41.503889,-94.3172,OIL,3,2,3
3227,IA,Dayton (IA),City of Dayton - (IA),4919,187,Webster,42.260162,-94.069243,OIL,3,5,3
3173,IA,Alliant SBD 9302 Aegon NP,Industrial Energy Applications Inc,361,113,Linn,42.0264,-91.7042,OIL,1,3,3
3279,IA,Hopkinton,City of Hopkinton - (IA),8847,55,Delaware,42.343542,-91.2471,OIL,7,5,4
3202,IA,Brooklyn,City of Brooklyn - (IA),2287,157,Poweshiek,41.7278,-92.4479,OIL,5,7,6
3265,IA,Grand Junction,City of Grand Junction - (IA),7486,73,Greene,42.0296,-94.3699,OIL,2,8,6
3171,IA,Alliant SBD 9206 Donaldson,Industrial Energy Applications Inc,361,89,Howard,43.3744,-92.1331,OIL,2,5,6
3437,IA,West Receiving,City of Denison - (IA),5056,47,Crawford,42.021667,-95.363333,OIL,2,8,7
3263,IA,Gowrie,Gowrie Municipal Utilities,7424,187,Webster,42.282807,-94.288965,OIL,5,7,7
3181,IA,Alliant SBG 9802 Toyota,Industrial Energy Applications Inc,361,113,Linn,42.02771,-91.7111,GAS,1,13,7
3356,IA,Panora,City of Panora - (IA),14433,77,GUTHRIE,41.694673,-94.367571,OIL,5,7,8
3236,IA,Earlville,City of Earlville - (IA),5563,55,Delaware,42.4942,-91.2725,OIL,2,10,8
3441,IA,Wilton,City of Wilton,20789,139,Muscatine,41.587748,-91.019456,OIL,10,12,9
3319,IA,McGregor,City of McGregor- (IA),12114,43,Clayton,43.023733,-91.174927,OIL,2,9,10
3234,IA,Durant,City of Durant - (IA),5529,31,Cedar,41.59976,-90.91195,OIL,7,14,12
3259,IA,Gilliam South,City of Stuart - (IA),18231,1,Adair,41.496111,-94.327222,OIL,4,12,12
3420,IA,Villisca Municipal Power Plant,City of Villisca - (IA),19843,137,Montgomery,40.9315,-94.9855,OIL,6,15,13
3221,IA,Corning,City of Corning - (IA),4375,3,Adams,40.9871,-94.7352,OIL,10,14,13
3232,IA,Duane Arnold Energy Center,NextEra Energy Duane Arnold LLC,55269,113,Linn,42.1011,-91.7781,NUCLEAR,680,5235716,
3170,IA,Alliant SBD 9205 A Y McDonald,Industrial Energy Applications Inc,361,61,Dubuque,42.490556,-90.745,OIL,4,12,15
3175,IA,Alliant SBD 9403 Aegon DC,Industrial Energy Applications Inc,361,113,Linn,41.9167,-91.6542,OIL,6,13,17
3391,IA,South Strawberry,City of Strawberry Point,18204,43,Clayton,42.7114,-91.5469,OIL,4,21,17
3167,IA,Alliant SBD 9107 JBS USA,Industrial Energy Applications Inc,361,127,Marshall,42.056,-92.8971,OIL,11,16,19
3162,IA,Alliant SBD 8501 Aegon LI,Industrial Energy Applications Inc,361,113,Linn,42.02425,-91.70405,OIL,3,17,21
3435,IA,West Liberty,City of West Liberty - (IA),20380,139,Muscatine,41.569128,-91.26405,OIL,17,20,22
3411,IA,Traer South,City of Traer - (IA),19062,171,Tama,42.1925,-92.4747,OIL,2,-92,24
3409,IA,Traer East,City of Traer - (IA),19062,171,Tama,42.1817,-92.4663,OIL,4,-142,25
3445,IA,Winterset,City of Winterset - (IA),20835,121,Madison,41.3372,-94.0126,OIL,14,2,26
3187,IA,Anderson Erickson,MidAmerican Energy Co,12341,153,Polk,41.6014,-93.5765,OIL,2,39,28
3198,IA,Bellevue,City of Bellevue - (IA),1515,97,Jackson,42.25,-90.4167,OIL,10,33,28
3386,IA,Sibley No Two,City of Sibley - (IA),17141,143,Osceola,43.396851,-95.74966,OIL,1,31,30
3378,IA,Rock Rapids,Rock Rapids Municipal Utility,16206,119,Lyon,43.429444,-96.169166,OIL,3,35,32
3210,IA,Cascade,Cascade Municipal Utilities,3137,61,Dubuque,42.29821,-91.011974,OIL,5,43,34
3164,IA,Alliant SBD 8602 Marion Sub,Industrial Energy Applications Inc,361,113,Linn,42.0289,-91.5975,OIL,6,27,34
3180,IA,Alliant SBD0201 Ingredion,Industrial Energy Applications Inc,361,113,Linn,41.97007,-91.66623,OIL,6,28,35
3387,IA,Sibley One,City of Sibley - (IA),17141,143,Osceola,43.405,-95.7261,GAS,5,58,39
3217,IA,Coggon,City of Coggon - (IA),3900,113,Linn,42.280827,-91.532705,OIL,3,56,39
3188,IA,Anita,City of Anita - (IA),682,29,Cass,41.444224,-94.766474,OIL,3,45,41
3342,IA,Ogden,City of Ogden - (IA),13990,15,Boone,42.0372,-94.0462,OIL,4,31,43
3390,IA,South Plant,Waverly Municipal Elec Utility,20214,17,Bremer,42.7317,-92.4711,OIL,12,56,48
3306,IA,Lenox,City of Lenox - (IA),10908,173,Taylor,40.88,-94.5589,OIL,6,43,51
3407,IA,Tipton,City of Tipton - (IA),18947,31,Cedar,41.7717,-91.1321,OIL,12,104,52
3195,IA,Bancroft,Bancroft Municipal Utilities,1172,109,Kossuth,43.292628,-94.217075,OIL,5,73,54
3336,IA,North,City of Greenfield - (IA),7626,1,Adair,41.3164,-94.455,OIL,8,69,59
3290,IA,John Deere Dubuque Works,John Deere Dubuque Works,9765,61,Dubuque,42.5734,-90.6926,OIL,23,49,61
3278,IA,Highland Wind Project (IA),MidAmerican Energy Co,12341,141,O'Brien,43.080278,-95.656111,WIND,502,1461072,
3321,IA,Merl Parr,MidAmerican Energy Co,12341,67,Floyd,43.0563,-92.6932,GAS,36,-270,62
3348,IA,Orient Wind Farm,MidAmerican Energy Co,12341,1,Adair,41.202447,-94.417197,WIND,501,683846,
3361,IA,Plum Creek Wind,MidAmerican Energy Co,12341,109,Kossuth,43.169003,-94.061614,WIND,500,,
3243,IA,Estherville,City of Estherville - (IA),5998,63,Emmet,43.4028,-94.8433,GAS,18,190,67
3281,IA,Ida Grove Wind,MidAmerican Energy Co,12341,93,Ida,42.355721,-95.42038,WIND,497,1043794,
3302,IA,Lamoni Municipal Utilities,City of Lamoni - (IA),10650,53,Decatur,40.622,-93.9326,OIL,11,75,70
3264,IA,Graettinger,City of Graettinger - (IA),7443,147,Palo Alto,43.2397,-94.7498,OIL,4,81,70
3341,IA,O'Brien Wind,MidAmerican Energy Co,12341,141,O'Brien,43.200421,-95.624313,WIND,468,750527,
3231,IA,Dike City Power Plant,City of Dike,5155,75,Grundy,42.4622,-92.6264,OIL,2,-35,78
3300,IA,Lake Park,City of Lake Park - (IA),10608,59,Dickinson,43.4301,-95.3153,OIL,6,80,79
3410,IA,Traer Main,City of Traer - (IA),19062,171,Tama,42.1926,-92.4636,OIL,4,-7,85
3381,IA,Rolling Hills Wind Farm,MidAmerican Energy Co,12341,29,Cass,41.1973,-94.7744,WIND,444,1173711,
3427,IA,Waterloo Lundquist,MidAmerican Energy Co,12341,13,Black Hawk,42.506156,-92.34558,OIL,18,111,88
3193,IA,Atlantic,Atlantic Municipal Utilities,965,29,Cass,41.409,-95,GAS,15,121,90
3182,IA,Alta Municipal Utilities,City of Alta - (IA),405,21,Buena Vista,42.6736,-95.3026,OIL,6,119,95
3246,IA,Farmers Electric Cooperative - Kalona,Farmers Electric Coop - (IA),6168,103,Johnson,41.566688,-91.736663,OIL,6,145,96
3315,IA,Maquoketa 1,City of Maquoketa - (IA),11611,97,Jackson,42.035556,-90.665,GAS,27,-550,104
3172,IA,Alliant SBD 9301 Prairie Farms,Industrial Energy Applications Inc,361,61,Dubuque,42.53,-90.6847,OIL,4,85,106
3219,IA,Coon Rapids II,City of Coon Rapids,4305,27,Carroll,41.871043,-94.680777,OIL,5,145,113
3404,IA,Sumner,City of Sumner - (IA),18301,17,Bremer,42.8464,-92.0978,OIL,6,144,125
3229,IA,Des Moines Wastewater Reclamation Fac,Des Moines Metro WRF,5089,153,Polk,41.573415,-93.557743,BIOMASS,5,16174,129
3168,IA,Alliant SBD 9201 Norplex,Industrial Energy Applications Inc,361,5,Allamakee,43.0906,-91.5542,OIL,2,103,131
3432,IA,West Bend,City of West Bend,20364,147,Palo Alto,42.961151,-94.445574,OIL,7,108,140
3295,IA,Knoxville Industrial,MidAmerican Energy Co,12341,125,Marion,41.315962,-93.060973,OIL,16,177,141
3394,IA,State Center,City of State Center - (IA),18014,127,Marshall,42.01667,-93.16333,OIL,6,117,159
3355,IA,Palo Alto Wind Farm,MidAmerican Energy Co,12341,147,Palo Alto,43.206691,-94.548094,WIND,340,,
3337,IA,North English,MidAmerican Energy Co,12341,157,Poweshiek,41.642776,-92.499064,WIND,340,837430,
3197,IA,Beaver Creek Wind,MidAmerican Energy Co,12341,15,Boone,42.106964,-94.164636,WIND,340,1201802,
3169,IA,Alliant SBD 9203 Profol,American Profol Incorporated,56189,113,Linn,41.935,-91.6361,OIL,6,192,176
3328,IA,Montezuma,City of Montezuma - (IA),12839,157,Poweshiek,41.586026,-92.5228,GAS,10,217,177
3326,IA,Milford,City of Milford - (IA),12541,59,Dickinson,43.326083,-95.148339,OIL,7,213,183
